                Adj      SubjDiff preferenceDiff frequencyDiff
885         strange -4.502087e-02    0.712216058    0.92729381
618        numerous -4.478377e-02    1.837465042    0.42265751
489          joyous -4.435294e-02    0.234647376   -0.35139789
178         current -4.392266e-02    2.414478136    3.14651595
814         serious -4.385175e-02    1.406913648    2.80490003
368          gloomy -4.373555e-02    0.917793362    0.23638878
823        shocking -4.319694e-02   -0.287682072    0.88238918
1029         wicked -4.299959e-02    0.908258560    0.41129603
109        careless -4.296932e-02    0.682675881    0.14310084
68            awake -4.295937e-02    1.609437912   -0.71465339
734          quaint -4.287689e-02    1.489151747    0.52806743
803          secret -4.279886e-02    1.825892476    1.82589248
825          shrewd -4.278430e-02    0.459859180    0.74721440
1019           weak -4.276072e-02    0.890390003    0.84030482
638        original -4.217499e-02    0.998894260    0.73088751
413         hopeful -4.069037e-02   -0.586907930    1.63269477
406        historic -4.062289e-02    3.353730844    1.86408013
719        profound -4.026664e-02    1.748274357    0.85441533
341            free -4.026241e-02   -0.269305071    1.01894489
809        sensible -3.960403e-02    0.376294731    0.64869542
306     fashionable -3.955647e-02    1.170071253   -0.26706279
453      individual -3.940593e-02    1.941820164    1.94182016
362          german -3.849965e-02    2.963061491    2.96306149
896     subordinate -3.845861e-02    0.200670695   -0.13353139
220          dismal -3.837524e-02    1.446918983    0.92798677
647        palpable -3.805187e-02    0.826678573   -0.18232156
493        juvenile -3.779752e-02   -0.340200107    0.88730320
25           afraid -3.778604e-02    1.076139433    0.76214005
884        straight -3.740051e-02   -0.732367894    1.51059208
820           sharp -3.703906e-02   -0.302369599    1.17007125
431     imaginative -3.681832e-02    1.339946863    1.38629436
688         popular -3.678817e-02    1.331209780    1.04863565
982    unsuccessful -3.649868e-02    3.023903151    0.83624802
135            cold -3.637043e-02   -2.288651999    0.97828796
979      unpleasant -3.618210e-02    1.722766598    1.11803037
128       classical -3.610778e-02    2.654511940    1.27296568
582          modest -3.556747e-02    1.032122547    1.24995792
649         partial -3.548957e-02    0.244841914    1.09861229
750             red -3.487308e-02   -0.988683791    1.71684358
15           actual -3.485125e-02    0.962736229    1.39586381
249       effective -3.484776e-02    1.313996344    2.61843804
106            calm -3.477524e-02   -1.126011263   -0.39204209
510      legitimate -3.382882e-02    1.440477250    1.11411648
129           clean -3.333730e-02   -1.301454832    1.82624565
287       exquisite -3.325669e-02    0.860462282    0.25344890
45           annual -3.291517e-02    1.828736487    1.72221273
262       energetic -3.241672e-02    0.107630664    1.51145750
732            pure -3.236098e-02   -0.523264074    0.22110758
565            mere -3.197308e-02   -0.205481867   -1.16017018
991           usual -3.144417e-02    1.732811886    0.82518937
525           local -3.128831e-02    2.219530335    2.67100893
150    confidential -3.115277e-02    1.519825754    0.32850407
645         painful -3.101629e-02    0.616843818    1.44691898
579            mock -3.073713e-02   -0.805065097    0.99039870
44         animated -3.019714e-02    0.926523908    1.04982212
1030           wide -2.992113e-02   -0.491265098    1.37567479
791          rustic -2.990478e-02    1.887935075   -0.59049303
151       conscious -2.981870e-02    0.993901335    0.84078318
237            dull -2.978406e-02   -0.210240146    0.78845736
861        southern -2.956222e-02    0.762268744    1.84694588
690        possible -2.835034e-02    1.369678093    1.64118661
88             blue -2.817655e-02    0.112213971    1.06798063
504         leading -2.800004e-02    1.154772720    0.95551145
968     unfortunate -2.783328e-02   -0.518793793   -0.56599201
856        solitary -2.769272e-02   -0.409209891    0.10676798
906          sunken -2.753916e-02    0.095310180    0.56798404
314         federal -2.741481e-02    1.565119329    3.32215417
329       following -2.708237e-02   -0.836248024   -0.83624802
272       essential -2.628776e-02    0.960026125    1.34707365
708           prime -2.623341e-02   -1.694020905    2.42167446
999         various -2.586213e-02    0.702750418    0.59156739
173         crooked -2.582697e-02    1.203972804    1.80555279
233           drunk -2.572082e-02   -0.762140052    2.65089179
